Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
5/5/1982,19.37,20,19.37,19.87,112266.6667,0,1,1.853864197,1.914160244,1.853864197,1.901718203,757800
5/4/1982,19.12,19.37,19.12,19.37,83051.85185,0,1,1.829937193,1.853864197,1.829937193,1.853864197,560600
5/3/1982,19.12,19.25,19,19.12,65866.66667,0,1,1.829937193,1.842379235,1.818452232,1.829937193,444600
4/30/1982,19.12,19.37,18.75,19.12,176266.6667,0,1,1.829937193,1.853864197,1.794525229,1.829937193,1189800
4/29/1982,19.37,19.37,18.75,19.12,290044.4444,0,1,1.853864197,1.853864197,1.794525229,1.829937193,1957800
4/28/1982,20.25,20.25,19.37,19.5,634577.7778,0,1,1.938087247,1.938087247,1.853864197,1.866306238,4283400
4/27/1982,20.63,20.63,20,20.38,171377.7778,0,1,1.974456292,1.974456292,1.914160244,1.950529289,1156800
4/26/1982,20.5,20.75,19.87,20.63,232266.6667,0,1,1.96201425,1.985941253,1.901718203,1.974456292,1567800
4/23/1982,20.87,21,19.87,20.5,306044.4444,0,1,1.997426215,2.009868256,1.901718203,1.96201425,2065800
4/22/1982,20.5,21.13,20.5,20.87,268977.7778,0,1,1.96201425,2.022310298,1.96201425,1.997426215,1815600
4/21/1982,19.5,20.63,19.5,20.5,256977.7778,0,1,1.866306238,1.974456292,1.866306238,1.96201425,1734600
4/20/1982,18.88,19.63,18.88,19.5,218962.963,0,1,1.806967271,1.87874828,1.806967271,1.866306238,1478000
4/19/1982,18.63,19.12,18.63,18.88,160385.1852,0,1,1.783040267,1.829937193,1.783040267,1.806967271,1082600
4/16/1982,18.5,18.63,18.37,18.5,128000,0,1,1.770598226,1.783040267,1.758156184,1.770598226,864000
4/15/1982,18.5,18.63,18.37,18.5,104029.6296,0,1,1.770598226,1.783040267,1.758156184,1.770598226,702200
4/14/1982,18.63,18.75,18.37,18.5,146962.963,0,1,1.783040267,1.794525229,1.758156184,1.770598226,992000
4/13/1982,19.12,19.37,18.63,18.63,171200,0,1,1.829937193,1.853864197,1.783040267,1.783040267,1155600
4/12/1982,18.5,19.87,18.5,19.12,227377.7778,0,1,1.770598226,1.901718203,1.770598226,1.829937193,1534800
4/8/1982,17.88,18.5,17.88,18.37,176800,0,1,1.711259258,1.770598226,1.711259258,1.758156184,1193400
4/7/1982,17.25,18,17.25,17.88,153185.1852,0,1,1.650963211,1.72274422,1.650963211,1.711259258,1034000
4/6/1982,17.25,17.5,17.25,17.25,212000,0,1,1.650963211,1.674890214,1.650963211,1.650963211,1431000
4/5/1982,17.5,17.5,17.13,17.25,321600,0,1,1.674890214,1.674890214,1.639478249,1.650963211,2170800
4/2/1982,17.37,17.5,17.25,17.5,216651.8519,0,1,1.662448172,1.674890214,1.650963211,1.674890214,1462400
4/1/1982,17.5,17.5,17.25,17.37,400029.6296,0,1,1.674890214,1.674890214,1.650963211,1.662448172,2700200
3/31/1982,17.62,17.62,17.25,17.5,324651.8519,0,1,1.686375175,1.686375175,1.650963211,1.674890214,2191400
3/30/1982,18,18,17.62,17.62,151200,0,1,1.72274422,1.72274422,1.686375175,1.686375175,1020600
3/29/1982,18.13,18.13,17.75,18,278044.4444,0,1,1.735186261,1.735186261,1.698817217,1.72274422,1876800
3/26/1982,18.5,18.5,18.25,18.5,73600,0,1,1.770598226,1.770598226,1.746671223,1.770598226,496800
3/25/1982,18.5,18.63,18.25,18.5,78666.66667,0,1,1.770598226,1.783040267,1.746671223,1.770598226,531000
3/24/1982,18.75,18.88,18.37,18.5,150400,0,1,1.794525229,1.806967271,1.758156184,1.770598226,1015200
3/23/1982,18.63,18.88,18.5,18.75,161451.8519,0,1,1.783040267,1.806967271,1.770598226,1.794525229,1089800
3/22/1982,18.37,18.63,18.25,18.63,99200,0,1,1.758156184,1.783040267,1.746671223,1.783040267,669600
3/19/1982,18.37,18.5,18.13,18.37,128029.6296,0,1,1.758156184,1.770598226,1.735186261,1.758156184,864200
3/18/1982,18,18.5,18,18.37,116444.4444,0,1,1.72274422,1.770598226,1.72274422,1.758156184,786000
3/17/1982,18.37,18.5,18,18,133985.1852,0,1,1.758156184,1.770598226,1.72274422,1.72274422,904400
3/16/1982,18.25,18.63,18.25,18.37,78162.96296,0,1,1.746671223,1.783040267,1.746671223,1.758156184,527600
3/15/1982,18.37,18.37,18.13,18.25,54044.44444,0,1,1.758156184,1.758156184,1.735186261,1.746671223,364800
3/12/1982,18.63,18.75,18.13,18.37,97451.85185,0,1,1.783040267,1.794525229,1.735186261,1.758156184,657800
3/11/1982,18.63,18.88,18.63,18.63,111762.963,0,1,1.783040267,1.806967271,1.783040267,1.783040267,754400
3/10/1982,18.5,19,18.37,18.63,92562.96296,0,1,1.770598226,1.818452232,1.758156184,1.783040267,624800
3/9/1982,18,18.5,18,18.5,184385.1852,0,1,1.72274422,1.770598226,1.72274422,1.770598226,1244600
3/8/1982,18.5,18.88,18,18,187200,0,1,1.770598226,1.806967271,1.72274422,1.72274422,1263600
3/5/1982,18.37,18.63,18.25,18.5,166400,0,1,1.758156184,1.783040267,1.746671223,1.770598226,1123200
3/4/1982,18.37,18.75,18.25,18.37,174400,0,1,1.758156184,1.794525229,1.746671223,1.758156184,1177200
3/3/1982,18.63,18.63,18.37,18.37,206400,0,1,1.783040267,1.783040267,1.758156184,1.758156184,1393200
3/2/1982,18.63,19.25,18.63,18.75,142251.8519,0,1,1.783040267,1.842379235,1.783040267,1.794525229,960200
3/1/1982,18.75,18.88,18.37,18.63,209451.8519,0,1,1.794525229,1.806967271,1.758156184,1.783040267,1413800
2/26/1982,19.12,19.12,18.75,18.75,557362.963,0,1,1.829937193,1.829937193,1.794525229,1.794525229,3762200
2/25/1982,20.12,20.25,19,19.12,372444.4444,0,1,1.925645206,1.938087247,1.818452232,1.829937193,2514000
2/24/1982,19.5,20.12,19.25,20.12,345985.1852,0,1,1.866306238,1.925645206,1.842379235,1.925645206,2335400
2/23/1982,19.5,19.63,19.12,19.5,420800,0,1,1.866306238,1.87874828,1.829937193,1.866306238,2840400
2/22/1982,19.75,20.63,19.37,19.5,252177.7778,0,1,1.890233241,1.974456292,1.853864197,1.866306238,1702200
2/19/1982,19.5,19.75,19.37,19.75,152562.963,0,1,1.866306238,1.890233241,1.853864197,1.890233241,1029800
2/18/1982,18.75,19.75,18.63,19.5,1623051.852,0,1,1.794525229,1.890233241,1.783040267,1.866306238,10955600
2/17/1982,18.63,18.88,18.63,18.75,130844.4444,0,1,1.783040267,1.806967271,1.783040267,1.794525229,883200
2/16/1982,18.75,18.75,18.37,18.63,256800,0,1,1.794525229,1.794525229,1.758156184,1.783040267,1733400
2/12/1982,19.63,19.63,18.75,18.88,155377.7778,0,1,1.87874828,1.87874828,1.794525229,1.806967271,1048800
2/11/1982,19.75,19.75,19.5,19.75,67229.62963,0,1,1.890233241,1.890233241,1.866306238,1.890233241,453800
2/10/1982,19.63,19.75,19.5,19.75,155229.6296,0,1,1.87874828,1.890233241,1.866306238,1.890233241,1047800
2/9/1982,20.12,20.12,19.5,19.63,194429.6296,0,1,1.925645206,1.925645206,1.866306238,1.87874828,1312400
2/8/1982,20.38,20.38,20.12,20.12,175466.6667,0,1,1.950529289,1.950529289,1.925645206,1.925645206,1184400
2/5/1982,20.5,20.63,20.12,20.38,137600,0.05185,1,1.96201425,1.974456292,1.925645206,1.950529289,928800
2/4/1982,20.63,20.87,20.38,20.5,189985.1852,0,1,1.969445705,1.992357337,1.945579422,1.957035238,1282400
2/3/1982,20.87,20.87,20.5,20.63,95644.44444,0,1,1.992357337,1.992357337,1.957035238,1.969445705,645600
2/2/1982,20.75,21,20.63,20.87,107851.8519,0,1,1.980901521,2.004767804,1.969445705,1.992357337,728000
2/1/1982,21.25,21.25,20.63,20.75,149600,0,1,2.028634088,2.028634088,1.969445705,1.980901521,1009800
1/29/1982,21.25,21.62,21.25,21.5,296562.963,0,1,2.028634088,2.063956187,2.028634088,2.052500371,2001800
1/28/1982,20.5,21.5,20.5,21.25,163229.6296,0,1,1.957035238,2.052500371,1.957035238,2.028634088,1101800
1/27/1982,20.63,20.75,20.38,20.38,102577.7778,0,1,1.969445705,1.980901521,1.945579422,1.945579422,692400
1/26/1982,20.87,21.13,20.63,20.63,113777.7778,0,1,1.992357337,2.017178272,1.969445705,1.969445705,768000
1/25/1982,21.13,21.13,20.63,20.87,146251.8519,0,1,2.017178272,2.017178272,1.969445705,1.992357337,987200
1/22/1982,21.13,21.5,20.87,21.13,109244.4444,0,1,2.017178272,2.052500371,1.992357337,2.017178272,737400
1/21/1982,21.13,21.75,21,21.13,154577.7778,0,1,2.017178272,2.076366655,2.004767804,2.017178272,1043400
1/20/1982,20.75,21.38,20.75,21.13,86962.96296,0,1,1.980901521,2.041044555,1.980901521,2.017178272,587000
1/19/1982,21.38,21.5,20.75,20.75,99644.44444,0,1,2.041044555,2.052500371,1.980901521,1.980901521,672600
1/18/1982,21,21.38,20.5,21.38,137244.4444,0,1,2.004767804,2.041044555,1.957035238,2.041044555,926400
1/15/1982,20.87,21.13,20.75,21,163851.8519,0,1,1.992357337,2.017178272,1.980901521,2.004767804,1106000
1/14/1982,20.87,20.87,20.38,20.87,261629.6296,0,1,1.992357337,1.992357337,1.945579422,1.992357337,1766000
1/13/1982,21.5,21.62,20.63,20.87,184829.6296,0,1,2.052500371,2.063956187,1.969445705,1.992357337,1247600
1/12/1982,21.62,21.87,21.38,21.5,137866.6667,0,1,2.063956187,2.087822471,2.041044555,2.052500371,930600
1/11/1982,22.37,22.5,21.62,21.62,236177.7778,0,1,2.135555037,2.147965505,2.063956187,2.063956187,1594200
1/8/1982,22.37,22.75,22.25,22.37,80000,0,1,2.135555037,2.171831788,2.124099221,2.135555037,540000
1/7/1982,22.62,22.75,22.25,22.37,138044.4444,0,1,2.159421321,2.171831788,2.124099221,2.135555037,931800
1/6/1982,22.62,22.88,22.5,22.62,113985.1852,0,1,2.159421321,2.184242256,2.147965505,2.159421321,769400
1/5/1982,23.25,23.25,22.5,22.62,168029.6296,0,1,2.219564355,2.219564355,2.147965505,2.159421321,1134200
1/4/1982,22.62,23.25,22.62,23.25,188266.6667,0,1,2.159421321,2.219564355,2.159421321,2.219564355,1270800
12/31/1981,22.88,23.13,22.37,22.5,325244.4444,0,1,2.184242256,2.208108539,2.135555037,2.147965505,2195400
12/30/1981,22.37,23.13,22.25,22.88,353629.6296,0,1,2.135555037,2.208108539,2.124099221,2.184242256,2387000
12/29/1981,22.5,22.88,22.37,22.37,210044.4444,0,1,2.147965505,2.184242256,2.135555037,2.135555037,1417800
12/28/1981,22.37,22.62,22.37,22.5,253066.6667,0,1,2.135555037,2.159421321,2.135555037,2.147965505,1708200
12/24/1981,22.13,22.37,22,22.37,201866.6667,0,1,2.112643405,2.135555037,2.100232938,2.135555037,1362600
12/23/1981,22.75,22.75,22,22.13,315466.6667,0,1,2.171831788,2.171831788,2.100232938,2.112643405,2129400
12/22/1981,23.13,23.25,22.75,22.88,188444.4444,0,1,2.208108539,2.219564355,2.171831788,2.184242256,1272000
12/21/1981,23.25,23.37,23,23.13,185600,0,1,2.219564355,2.231020171,2.195698072,2.208108539,1252800
12/18/1981,23.25,23.37,23.13,23.25,162429.6296,0,1,2.219564355,2.231020171,2.208108539,2.219564355,1096400
12/17/1981,22.88,23.37,22.88,23.25,286251.8519,0,1,2.184242256,2.231020171,2.184242256,2.219564355,1932200
12/16/1981,22.88,23.25,22,22.88,274577.7778,0,1,2.184242256,2.219564355,2.100232938,2.184242256,1853400
12/15/1981,23.37,23.75,22.13,22.88,209066.6667,0,1,2.231020171,2.267296922,2.112643405,2.184242256,1411200
12/14/1981,23.75,23.75,23.25,23.37,214251.8519,0,1,2.267296922,2.267296922,2.219564355,2.231020171,1446200
12/11/1981,24,24.25,24,24.25,278251.8519,0,1,2.291163205,2.315029488,2.291163205,2.315029488,1878200
12/10/1981,24.12,24.5,23.88,23.88,121985.1852,0,1,2.302619021,2.338895772,2.279707389,2.279707389,823400
12/9/1981,24,24.37,23.88,24.12,245362.963,0,1,2.291163205,2.326485305,2.279707389,2.302619021,1656200
12/8/1981,23.75,24.37,23.37,24,250400,0,1,2.267296922,2.326485305,2.231020171,2.291163205,1690200
12/7/1981,23.62,24.25,23.5,23.75,213244.4444,0,1,2.254886454,2.315029488,2.243430638,2.267296922,1439400
12/4/1981,23,23.88,22.88,23.62,277985.1852,0,1,2.195698072,2.279707389,2.184242256,2.254886454,1876400
12/3/1981,23,23.13,22.62,23,181451.8519,0,1,2.195698072,2.208108539,2.159421321,2.195698072,1224800
12/2/1981,22.75,23.13,22.62,23,302844.4444,0,1,2.171831788,2.208108539,2.159421321,2.195698072,2044200
12/1/1981,22.88,23,22.37,22.75,308266.6667,0,1,2.184242256,2.195698072,2.135555037,2.171831788,2080800
11/30/1981,22.5,22.88,22.25,22.88,198666.6667,0,1,2.147965505,2.184242256,2.124099221,2.184242256,1341000
11/27/1981,22.88,22.88,22.25,22.5,304562.963,0,1,2.184242256,2.184242256,2.124099221,2.147965505,2055800
11/25/1981,23,23.13,22.88,22.88,160829.6296,0,1,2.195698072,2.208108539,2.184242256,2.184242256,1085600
11/24/1981,22.75,23.13,22.5,23,188177.7778,0,1,2.171831788,2.208108539,2.147965505,2.195698072,1270200
11/23/1981,22.75,22.75,22.5,22.75,301629.6296,0,1,2.171831788,2.171831788,2.147965505,2.171831788,2036000
11/20/1981,22.62,22.88,22.5,22.75,220385.1852,0,1,2.159421321,2.184242256,2.147965505,2.171831788,1487600
11/19/1981,22.88,22.88,22.5,22.62,326429.6296,0,1,2.184242256,2.184242256,2.147965505,2.159421321,2203400
11/18/1981,22.88,23,22.75,23,193777.7778,0,1,2.184242256,2.195698072,2.171831788,2.195698072,1308000
11/17/1981,22.88,23.13,22.88,22.88,193066.6667,0,1,2.184242256,2.208108539,2.184242256,2.184242256,1303200
11/16/1981,23,23.25,22.62,22.75,451762.963,0,1,2.195698072,2.219564355,2.159421321,2.171831788,3049400
11/13/1981,23.88,23.88,23,23,220444.4444,0,1,2.279707389,2.279707389,2.195698072,2.195698072,1488000
11/12/1981,24,24.25,23.75,24,454785.1852,0,1,2.291163205,2.315029488,2.267296922,2.291163205,3069800
11/11/1981,23.75,24,23.25,24,367051.8519,0,1,2.267296922,2.291163205,2.219564355,2.291163205,2477600
11/10/1981,23.88,24.12,23.5,23.75,359377.7778,0,1,2.279707389,2.302619021,2.243430638,2.267296922,2425800
11/9/1981,25,25.12,23.75,23.88,252000,0,1,2.386628339,2.398084155,2.267296922,2.279707389,1701000
11/6/1981,25.75,25.75,25,25,114962.963,0,1,2.458227189,2.458227189,2.386628339,2.386628339,776000
11/5/1981,25.63,26.62,25.5,25.75,241185.1852,0.05185,1,2.446771373,2.541281855,2.434360905,2.458227189,1628000
11/4/1981,26.12,26.87,25.25,25.63,404800,0,1,2.488538387,2.559993356,2.405650623,2.441854474,2732400
11/3/1981,26,26.25,25.87,26.12,702251.8519,0,1,2.477105592,2.500923915,2.464720064,2.488538387,4740200
11/2/1981,26,26.38,26,26,240385.1852,0,1,2.477105592,2.513309443,2.477105592,2.477105592,1622600
10/30/1981,26.25,26.25,25.75,26,355377.7778,0,1,2.500923915,2.500923915,2.453287269,2.477105592,2398800
10/29/1981,26.12,26.5,26,26.25,300977.7778,0,1,2.488538387,2.524742238,2.477105592,2.500923915,2031600
10/28/1981,26,26.38,25.75,26.12,256385.1852,0,1,2.477105592,2.513309443,2.453287269,2.488538387,1730600
10/27/1981,25.5,26.25,25.5,26,234962.963,0,1,2.429468946,2.500923915,2.429468946,2.477105592,1586000
10/26/1981,25.75,25.75,25.38,25.5,171051.8519,0,1,2.453287269,2.453287269,2.418036151,2.429468946,1154600
10/23/1981,26.5,26.5,25.87,26,132977.7778,0,1,2.524742238,2.524742238,2.464720064,2.477105592,897600
10/22/1981,26.38,26.75,26.12,26.62,114400,0,1,2.513309443,2.548560561,2.488538387,2.536175033,772200
10/21/1981,26.62,27.25,26.25,26.38,236977.7778,0,1,2.536175033,2.596197207,2.500923915,2.513309443,1599600
10/20/1981,26.87,27.62,26.62,26.62,256800,0,1,2.559993356,2.631448325,2.536175033,2.536175033,1733400
10/19/1981,26.12,26.87,25.38,26.87,228444.4444,0,1,2.488538387,2.559993356,2.418036151,2.559993356,1542000
10/16/1981,25.63,26.12,25.5,26.12,146162.963,0,1,2.441854474,2.488538387,2.429468946,2.488538387,986600
10/15/1981,24.63,25.75,24.37,25.63,98429.62963,0,1,2.346581182,2.453287269,2.321810126,2.441854474,664400
10/14/1981,25,25,24.63,24.63,80829.62963,0,1,2.3818323,2.3818323,2.346581182,2.346581182,545600
10/13/1981,25.5,25.5,25,25,89451.85185,0,1,2.429468946,2.429468946,2.3818323,2.3818323,603800
10/12/1981,25.87,26,25.5,25.5,89244.44444,0,1,2.464720064,2.477105592,2.429468946,2.429468946,602400
10/9/1981,26.38,26.38,25.5,25.87,180266.6667,0,1,2.513309443,2.513309443,2.429468946,2.464720064,1216800
10/8/1981,24.25,26.5,24.25,26.38,273777.7778,0,1,2.310377331,2.524742238,2.310377331,2.513309443,1848000
10/7/1981,23.88,24.25,23.88,24.25,121185.1852,0,1,2.275126213,2.310377331,2.275126213,2.310377331,818000
10/6/1981,24.25,24.5,23.5,23.62,149244.4444,0,1,2.310377331,2.334195654,2.238922362,2.250355157,1007400
10/5/1981,24.5,24.75,23.88,24.25,212800,0,1,2.334195654,2.358013977,2.275126213,2.310377331,1436400
10/2/1981,23.88,24.63,23.75,24.5,232266.6667,0,1,2.275126213,2.346581182,2.262740685,2.334195654,1567800
10/1/1981,24.12,24.25,23.62,23.88,310844.4444,0,1,2.297991803,2.310377331,2.250355157,2.275126213,2098200
9/30/1981,24,24.25,23.62,24.12,116385.1852,0,1,2.286559008,2.310377331,2.250355157,2.297991803,785600
9/29/1981,24.25,24.75,24,24,182400,0,1,2.310377331,2.358013977,2.286559008,2.286559008,1231200
9/28/1981,23.25,24.37,22.62,24.25,213777.7778,0,1,2.215104039,2.321810126,2.155081865,2.310377331,1443000
9/25/1981,23.75,23.75,23,23.25,170044.4444,0,1,2.262740685,2.262740685,2.191285716,2.215104039,1147800
9/24/1981,24.25,25.12,23.75,23.88,147762.963,0,1,2.310377331,2.393265095,2.262740685,2.275126213,997400
9/23/1981,24.5,25.38,23.62,24.25,177244.4444,0,1,2.334195654,2.418036151,2.250355157,2.310377331,1196400
9/22/1981,24.88,25.12,24.5,24.5,214429.6296,0,1,2.370399505,2.393265095,2.334195654,2.334195654,1447400
9/21/1981,25.12,25.12,24.75,24.88,140177.7778,0,1,2.393265095,2.393265095,2.358013977,2.370399505,946200
9/18/1981,25.63,25.63,25.12,25.25,200266.6667,0,1,2.441854474,2.441854474,2.393265095,2.405650623,1351800
9/17/1981,26.12,26.75,25.12,25.63,337244.4444,0,1,2.488538387,2.548560561,2.393265095,2.441854474,2276400
9/16/1981,25.5,26.38,25.12,26.12,379585.1852,0,1,2.429468946,2.513309443,2.393265095,2.488538387,2562200
9/15/1981,25.12,25.75,25,25.5,170400,0,1,2.393265095,2.453287269,2.3818323,2.429468946,1150200
9/14/1981,25.5,25.5,24.88,25.12,121600,0,1,2.429468946,2.429468946,2.370399505,2.393265095,820800
9/11/1981,24.12,25.63,24,25.63,241362.963,0,1,2.297991803,2.441854474,2.286559008,2.441854474,1629200
9/10/1981,23.5,24.12,23.25,24.12,180444.4444,0,1,2.238922362,2.297991803,2.215104039,2.297991803,1218000
9/9/1981,23.37,23.75,23.25,23.5,166577.7778,0,1,2.226536834,2.262740685,2.215104039,2.238922362,1124400
9/8/1981,24,24,23.13,23.37,173600,0,1,2.286559008,2.286559008,2.203671244,2.226536834,1171800
9/4/1981,23.75,24,23.5,24,184266.6667,0,1,2.262740685,2.286559008,2.238922362,2.286559008,1243800
9/3/1981,24.12,24.63,23.62,23.75,173244.4444,0,1,2.297991803,2.346581182,2.250355157,2.262740685,1169400
9/2/1981,23.25,24.12,23.25,24.12,205866.6667,0,1,2.215104039,2.297991803,2.215104039,2.297991803,1389600
9/1/1981,23,23,22.37,23,301985.1852,0,1,2.191285716,2.191285716,2.131263542,2.191285716,2038400
8/31/1981,24,24.25,22.88,23,278162.963,0,1,2.286559008,2.310377331,2.179852921,2.191285716,1877600
8/28/1981,23.88,24,23.62,24,162844.4444,0,1,2.275126213,2.286559008,2.250355157,2.286559008,1099200
8/27/1981,24,24.12,23.75,23.88,165777.7778,0,1,2.286559008,2.297991803,2.262740685,2.275126213,1119000
8/26/1981,24.25,24.37,23.75,24,287051.8519,0,1,2.310377331,2.321810126,2.262740685,2.286559008,1937600
8/25/1981,24.37,24.37,24,24.25,228444.4444,0,1,2.321810126,2.321810126,2.286559008,2.310377331,1542000
8/24/1981,25.25,25.25,24.5,24.75,262251.8519,0,1,2.405650623,2.405650623,2.334195654,2.358013977,1770200
8/21/1981,26.25,26.25,25.25,25.38,545629.6296,0,1,2.500923915,2.500923915,2.405650623,2.418036151,3683000
8/20/1981,27.13,27.25,26.38,26.5,228562.963,0,1,2.584764412,2.596197207,2.513309443,2.524742238,1542800
8/19/1981,27.25,27.25,26.87,27.13,158162.963,0,1,2.596197207,2.596197207,2.559993356,2.584764412,1067600
8/18/1981,27.38,27.5,27,27.38,258429.6296,0,1,2.608582735,2.62001553,2.572378884,2.608582735,1744400
8/17/1981,28,28.13,27.25,27.38,207229.6296,0,1,2.667652176,2.680037704,2.596197207,2.608582735,1398800
8/14/1981,27.75,28.5,27.75,28,207051.8519,0,1,2.643833853,2.715288822,2.643833853,2.667652176,1397600
8/13/1981,27.88,28.13,27.62,27.75,148444.4444,0,1,2.656219381,2.680037704,2.631448325,2.643833853,1002000
8/12/1981,27.38,28.13,27.38,27.88,286044.4444,0,1,2.608582735,2.680037704,2.608582735,2.656219381,1930800
8/11/1981,26.87,27.5,26.87,27.25,226429.6296,0,1,2.559993356,2.62001553,2.559993356,2.596197207,1528400
8/10/1981,27,27.13,26.62,26.87,213066.6667,0,1,2.572378884,2.584764412,2.536175033,2.559993356,1438200
8/7/1981,28.13,28.13,26.87,27,297362.963,0.05185,1,2.680037704,2.680037704,2.559993356,2.572378884,2007200
8/6/1981,28.13,28.13,27.5,28.13,345629.6296,0,1,2.674900903,2.674900903,2.614993773,2.674900903,2333000
8/5/1981,27.38,28.25,27.25,28.25,237777.7778,0,1,2.603582891,2.686311785,2.591221102,2.686311785,1605000
8/4/1981,27.38,27.5,27.13,27.38,153600,0,1,2.603582891,2.614993773,2.57981022,2.603582891,1036800
8/3/1981,27.62,27.62,27.13,27.38,192977.7778,0,1,2.626404655,2.626404655,2.57981022,2.603582891,1302600
7/31/1981,27.5,27.88,27.38,27.62,497866.6667,0,1,2.614993773,2.651128232,2.603582891,2.626404655,3360600
7/30/1981,27.5,27.5,27.25,27.5,147644.4444,0,1,2.614993773,2.614993773,2.591221102,2.614993773,996600
7/29/1981,27.75,27.75,27.25,27.62,240651.8519,0,1,2.638766444,2.638766444,2.591221102,2.626404655,1624400
7/28/1981,28.13,28.25,27.75,27.88,228800,0,1,2.674900903,2.686311785,2.638766444,2.651128232,1544400
7/27/1981,28.25,28.88,28.13,28.13,247585.1852,0,1,2.686311785,2.746218915,2.674900903,2.674900903,1671200
7/24/1981,28.5,28.5,28.13,28.25,131851.8519,0,1,2.710084456,2.710084456,2.674900903,2.686311785,890000
7/23/1981,28.37,28.5,28,28.5,183200,0,1,2.697722667,2.710084456,2.662539114,2.710084456,1236600
7/22/1981,28.37,28.75,28.25,28.37,141244.4444,0,1,2.697722667,2.733857126,2.686311785,2.697722667,953400
7/21/1981,29.12,29.12,28.37,28.37,129066.6667,0,1,2.769040679,2.769040679,2.697722667,2.697722667,871200
7/20/1981,29.75,30.25,29.12,29.12,139051.8519,0,1,2.828947809,2.87649315,2.769040679,2.769040679,938600
7/17/1981,29.88,29.88,29.63,29.75,79377.77778,0,1,2.841309598,2.841309598,2.817536927,2.828947809,535800
7/16/1981,29.75,29.88,29.37,29.88,90400,0,1,2.828947809,2.841309598,2.79281335,2.841309598,610200
7/15/1981,29.63,29.75,29.25,29.75,140651.8519,0,1,2.817536927,2.828947809,2.781402468,2.828947809,949400
7/14/1981,29.88,29.88,29.37,29.63,124000,0,1,2.841309598,2.841309598,2.79281335,2.817536927,837000
7/13/1981,30.12,30.12,29.75,29.88,94429.62963,0,1,2.864131362,2.864131362,2.828947809,2.841309598,637400
7/10/1981,30,30.25,29.88,30.12,118844.4444,0,1,2.85272048,2.87649315,2.841309598,2.864131362,802200
7/9/1981,29.37,30.12,29.25,30,273629.6296,0,1,2.79281335,2.864131362,2.781402468,2.85272048,1847000
7/8/1981,29.5,29.63,29.12,29.37,93066.66667,0,1,2.805175138,2.817536927,2.769040679,2.79281335,628200
7/7/1981,29.37,29.75,29.37,29.5,160177.7778,0,1,2.79281335,2.828947809,2.79281335,2.805175138,1081200
7/6/1981,29.75,29.75,29.25,29.25,179851.8519,0,1,2.828947809,2.828947809,2.781402468,2.781402468,1214000
7/2/1981,30.38,30.38,29.75,29.88,342162.963,0,1,2.888854939,2.888854939,2.828947809,2.841309598,2309600
7/1/1981,30.5,30.5,30,30.38,327229.6296,0,1,2.900265821,2.900265821,2.85272048,2.888854939,2208800
6/30/1981,30.87,31,30.25,30.63,147051.8519,0,1,2.935449374,2.947811162,2.87649315,2.91262761,992600
6/29/1981,31,31.25,30.87,30.87,99377.77778,0,1,2.947811162,2.971583833,2.935449374,2.935449374,670800
6/26/1981,31.38,31.5,31,31,112177.7778,0,1,2.983945622,2.995356504,2.947811162,2.947811162,757200
6/25/1981,31.25,31.75,31.12,31.38,102844.4444,0,1,2.971583833,3.019129174,2.959222044,2.983945622,694200
6/24/1981,30.87,31.25,30.87,31.25,337451.8519,0,1,2.935449374,2.971583833,2.935449374,2.971583833,2277800
6/23/1981,30.12,30.87,30,30.87,174251.8519,0,1,2.864131362,2.935449374,2.85272048,2.935449374,1176200
6/22/1981,30.87,31.12,30.12,30.12,94785.18519,0,1,2.935449374,2.959222044,2.864131362,2.864131362,639800
6/19/1981,31.75,32,30.75,30.87,163377.7778,0,1,3.019129174,3.042901845,2.924038492,2.935449374,1102800
6/18/1981,32.25,32.38,31.5,31.75,86577.77778,0,1,3.066674516,3.079036304,2.995356504,3.019129174,584400
6/17/1981,32.13,32.38,31.75,32.25,165244.4444,0,1,3.055263634,3.079036304,3.019129174,3.066674516,1115400
6/16/1981,32,32.38,32,32.13,200029.6296,0,1,3.042901845,3.079036304,3.042901845,3.055263634,1350200
6/15/1981,31.25,32.13,31.25,32,190400,0,1,2.971583833,3.055263634,2.971583833,3.042901845,1285200
6/12/1981,30.75,31.25,30.75,31,219200,0,1,2.924038492,2.971583833,2.924038492,2.947811162,1479600
6/11/1981,30.63,30.75,30.12,30.5,250577.7778,0,1,2.91262761,2.924038492,2.864131362,2.900265821,1691400
6/10/1981,30.5,30.63,30.25,30.63,138400,0,1,2.900265821,2.91262761,2.87649315,2.91262761,934200
6/9/1981,31.25,31.25,30.5,30.5,140651.8519,0,1,2.971583833,2.971583833,2.900265821,2.900265821,949400
6/8/1981,30.5,31.38,30.5,31.25,172444.4444,0,1,2.900265821,2.983945622,2.900265821,2.971583833,1164000
6/5/1981,30.5,30.63,29.63,30.5,538162.963,0,1,2.900265821,2.91262761,2.817536927,2.900265821,3632600
6/4/1981,31,31.38,30.38,30.5,226044.4444,0,1,2.947811162,2.983945622,2.888854939,2.900265821,1525800
6/3/1981,31.12,31.25,30.75,31,251377.7778,0,1,2.959222044,2.971583833,2.924038492,2.947811162,1696800
