Date,Value
1941-07-15,18.67
1941-07-14,18.67
1941-07-12,18.61
1941-07-11,18.56
1941-07-10,18.61
1941-07-09,18.4
1941-07-08,18.34
1941-07-07,18.14
1941-07-05,18.1
1941-07-03,18.04
1941-07-02,18.04
1941-07-01,17.71
1941-06-30,17.8
1941-06-28,17.86
1941-06-27,17.89
1941-06-26,17.95
1941-06-25,17.73
1941-06-24,17.7
1941-06-23,17.8
1941-06-21,17.75
1941-06-20,17.77
1941-06-19,18.04
1941-06-18,17.96
1941-06-17,17.85
1941-06-16,17.55
1941-06-14,17.5
1941-06-13,17.6
1941-06-12,17.69
1941-06-11,17.6
1941-06-10,17.55
1941-06-09,17.45
1941-06-07,17.32
1941-06-06,17.36
1941-06-05,17.46
1941-06-04,17.13
1941-06-03,16.98
1941-06-02,16.97
1941-05-31,16.9
1941-05-29,16.95
1941-05-28,16.85
1941-05-27,16.82
1941-05-26,16.85
1941-05-24,16.99
1941-05-23,16.9
1941-05-22,17.0
1941-05-21,17.25
1941-05-20,17.31
1941-05-19,17.3
1941-05-17,17.22
1941-05-16,17.35
1941-05-15,17.32
1941-05-14,17.44
1941-05-13,17.38
1941-05-12,17.46
1941-05-10,17.41
1941-05-09,17.31
1941-05-08,17.43
1941-05-07,17.51
1941-05-06,17.77
1941-05-05,17.67
1941-05-03,17.85
1941-05-02,17.8
1941-05-01,17.84
1941-04-30,17.9
1941-04-29,18.15
1941-04-28,18.07
1941-04-26,18.12
1941-04-25,18.11
1941-04-24,18.21
1941-04-23,18.17
1941-04-22,18.07
1941-04-21,18.1
1941-04-19,18.17
1941-04-18,18.12
1941-04-17,18.45
1941-04-16,18.49
1941-04-15,18.56
1941-04-14,18.62
1941-04-12,18.69
1941-04-10,18.89
1941-04-09,18.98
1941-04-08,19.23
1941-04-07,19.5
1941-04-05,19.58
1941-04-04,19.63
1941-04-03,19.61
1941-04-02,19.51
1941-04-01,19.59
1941-03-31,19.69
1941-03-29,19.49
1941-03-28,19.46
1941-03-27,19.59
1941-03-26,19.59
1941-03-25,19.7
1941-03-24,19.62
1941-03-22,19.7
1941-03-21,19.81
1941-03-20,19.86
1941-03-19,19.7
1941-03-18,19.65
1941-03-17,19.7
1941-03-15,19.74
1941-03-14,19.65
1941-03-13,19.46
1941-03-12,19.59
1941-03-11,19.58
1941-03-10,19.57
1941-03-08,19.43
1941-03-07,19.41
1941-03-06,19.35
1941-03-05,19.22
1941-03-04,19.16
1941-03-03,19.25
1941-03-01,19.53
1941-02-28,19.62
1941-02-27,19.02
1941-02-26,19.16
1941-02-25,19.15
1941-02-24,19.05
1941-02-21,19.0
1941-02-20,18.86
1941-02-19,18.81
1941-02-18,19.0
1941-02-17,19.04
1941-02-15,18.95
1941-02-14,18.85
1941-02-13,19.28
1941-02-11,19.61
1941-02-10,19.89
1941-02-08,20.0
1941-02-07,20.07
1941-02-06,20.05
1941-02-05,19.85
1941-02-04,19.66
1941-02-03,19.55
1941-02-01,19.56
1941-01-31,19.55
1941-01-30,19.53
1941-01-29,19.94
1941-01-28,20.24
1941-01-27,20.33
1941-01-25,20.48
1941-01-24,20.35
1941-01-23,20.27
1941-01-22,20.18
1941-01-21,20.04
1941-01-20,20.15
1941-01-18,20.27
1941-01-17,20.13
1941-01-16,20.23
1941-01-15,20.44
1941-01-14,20.54
1941-01-13,20.65
1941-01-11,20.53
1941-01-10,20.55
1941-01-09,20.21
1941-01-08,20.08
1941-01-07,20.07
1941-01-06,20.05
1941-01-04,19.9
1941-01-03,19.96
1941-01-02,19.86
1940-12-31,19.85
1940-12-30,19.79
1940-12-28,19.8
1940-12-27,19.75
1940-12-26,19.54
1940-12-24,19.61
1940-12-23,19.54
1940-12-21,19.59
1940-12-20,19.56
1940-12-19,19.51
1940-12-18,19.68
1940-12-17,19.81
1940-12-16,19.93
1940-12-14,20.14
1940-12-13,20.19
1940-12-12,19.98
1940-12-11,20.02
1940-12-10,20.09
1940-12-09,20.1
1940-12-07,20.14
1940-12-06,20.15
1940-12-05,20.25
1940-12-04,20.27
1940-12-03,20.25
1940-12-02,20.11
1940-11-30,19.97
1940-11-29,19.95
1940-11-28,19.87
1940-11-27,19.88
1940-11-26,20.33
1940-11-25,20.4
1940-11-23,20.42
1940-11-22,20.41
1940-11-20,20.42
1940-11-19,20.89
1940-11-18,21.15
1940-11-16,20.96
1940-11-15,21.06
1940-11-14,21.4
1940-11-13,21.66
1940-11-12,21.68
1940-11-09,22.05
1940-11-08,21.91
1940-11-07,22.12
1940-11-06,21.51
1940-11-04,23.28
1940-11-02,23.44
1940-11-01,23.29
1940-10-31,23.0
1940-10-30,22.74
1940-10-29,22.49
1940-10-28,22.33
1940-10-26,22.52
1940-10-25,22.27
1940-10-24,22.13
1940-10-23,22.29
1940-10-22,22.07
1940-10-21,21.94
1940-10-19,22.2
1940-10-18,22.33
1940-10-17,22.32
1940-10-16,22.19
1940-10-15,21.92
1940-10-14,21.52
1940-10-11,21.56
1940-10-10,21.45
1940-10-09,21.4
1940-10-08,21.55
1940-10-07,21.82
1940-10-05,21.99
1940-10-04,21.93
1940-10-03,22.0
1940-10-02,22.02
1940-10-01,21.93
1940-09-30,21.69
1940-09-28,21.65
1940-09-27,21.75
1940-09-26,22.16
1940-09-25,22.29
1940-09-24,22.24
1940-09-23,22.16
1940-09-21,21.95
1940-09-20,21.98
1940-09-19,21.99
1940-09-18,22.15
1940-09-17,22.0
1940-09-16,21.86
1940-09-14,21.72
1940-09-13,21.65
1940-09-12,21.88
1940-09-11,22.27
1940-09-10,22.31
1940-09-09,22.46
1940-09-07,23.05
1940-09-06,23.05
1940-09-05,22.91
1940-09-04,22.6
1940-09-03,22.5
1940-08-31,22.45
1940-08-30,22.38
1940-08-29,22.19
1940-08-28,22.22
1940-08-27,22.0
1940-08-26,22.0
1940-08-24,22.0
1940-08-23,22.0
1940-08-22,22.28
1940-08-21,21.97
1940-08-20,21.62
1940-08-19,21.64
1940-08-17,21.63
1940-08-16,21.5
1940-08-15,21.84
1940-08-14,21.78
1940-08-13,21.95
1940-08-12,22.55
1940-08-10,22.6
1940-08-09,22.55
1940-08-08,22.47
1940-08-07,22.56
1940-08-06,22.66
1940-08-05,22.72
1940-08-03,22.82
1940-08-02,22.82
1940-08-01,22.83
1940-07-31,22.7
1940-07-30,22.75
1940-07-29,22.37
1940-07-27,22.21
1940-07-26,22.16
1940-07-25,21.92
1940-07-24,21.93
1940-07-23,22.08
1940-07-22,22.25
1940-07-20,22.3
1940-07-19,22.44
1940-07-18,22.57
1940-07-17,22.51
1940-07-16,22.64
1940-07-15,22.52
1940-07-13,22.53
1940-07-12,22.59
1940-07-11,22.75
1940-07-10,22.84
1940-07-09,22.45
1940-07-08,22.45
1940-07-06,22.57
1940-07-05,22.47
1940-07-03,22.34
1940-07-02,22.28
1940-07-01,22.3
1940-06-29,22.67
1940-06-28,22.85
1940-06-27,22.1
1940-06-26,21.35
1940-06-25,21.41
1940-06-24,22.6
1940-06-22,21.5
1940-06-21,21.13
1940-06-20,21.1
1940-06-19,21.02
1940-06-18,20.79
1940-06-17,20.6
1940-06-15,20.18
1940-06-14,19.74
1940-06-13,19.23
1940-06-12,19.3
1940-06-11,18.62
1940-06-10,18.03
1940-06-08,18.57
1940-06-07,18.5
1940-06-06,18.24
1940-06-05,18.1
1940-06-04,18.66
1940-06-03,18.62
1940-06-01,18.87
1940-05-31,18.9
1940-05-29,18.8
1940-05-28,18.31
1940-05-27,18.91
1940-05-25,18.52
1940-05-24,18.25
1940-05-23,18.42
1940-05-22,18.51
1940-05-21,18.34
1940-05-20,19.49
1940-05-18,19.2
1940-05-17,19.87
1940-05-16,20.98
1940-05-15,20.85
1940-05-14,20.9
1940-05-13,22.52
1940-05-11,23.81
1940-05-10,24.0
1940-05-09,24.85
1940-05-08,24.83
1940-05-07,24.78
1940-05-06,24.86
1940-05-04,25.0
1940-05-03,25.02
1940-05-02,24.92
1940-05-01,24.82
1940-04-30,25.1
1940-04-29,24.98
1940-04-27,24.81
1940-04-26,24.85
1940-04-25,24.76
1940-04-24,24.75
1940-04-23,24.66
1940-04-22,24.65
1940-04-20,24.63
1940-04-19,24.5
1940-04-18,24.6
1940-04-17,24.83
1940-04-16,24.81
1940-04-15,25.13
1940-04-13,25.24
1940-04-12,25.2
1940-04-11,25.25
1940-04-10,25.09
1940-04-09,25.28
1940-04-08,25.92
1940-04-06,25.92
1940-04-05,25.68
1940-04-04,25.78
1940-04-03,25.68
1940-04-02,25.17
1940-04-01,25.1
1940-03-30,25.22
1940-03-29,25.15
1940-03-28,24.55
1940-03-27,24.28
1940-03-26,24.15
1940-03-25,24.09
1940-03-23,24.24
1940-03-21,24.29
1940-03-20,24.1
1940-03-19,24.07
1940-03-18,24.04
1940-03-16,24.02
1940-03-15,24.1
1940-03-14,24.14
1940-03-13,24.15
1940-03-12,24.09
1940-03-11,24.12
1940-03-09,24.24
1940-03-08,24.24
1940-03-07,24.27
1940-03-06,24.3
1940-03-05,24.15
1940-03-04,24.19
1940-03-02,24.11
1940-03-01,24.17
1940-02-29,24.64
1940-02-28,24.89
1940-02-27,24.8
1940-02-26,24.8
1940-02-24,24.9
1940-02-23,25.05
1940-02-21,25.05
1940-02-20,25.0
1940-02-19,24.96
1940-02-17,24.99
1940-02-16,24.92
1940-02-15,24.97
1940-02-14,24.85
1940-02-13,24.99
1940-02-10,24.95
1940-02-09,24.98
1940-02-08,24.95
1940-02-07,24.79
1940-02-06,24.8
1940-02-05,24.68
1940-02-03,24.74
1940-02-02,24.69
1940-02-01,24.61
1940-01-31,24.7
1940-01-30,24.93
1940-01-29,24.95
1940-01-27,24.88
1940-01-26,25.0
1940-01-25,25.11
1940-01-24,25.18
1940-01-23,25.0
1940-01-22,25.14
1940-01-20,25.25
1940-01-19,25.1
1940-01-18,25.12
1940-01-17,25.14
1940-01-16,25.2
1940-01-15,25.03
1940-01-13,25.21
1940-01-12,25.25
1940-01-11,25.68
1940-01-10,26.1
1940-01-09,26.05
1940-01-08,26.36
1940-01-06,26.25
1940-01-05,26.07
1940-01-04,26.35
1940-01-03,26.45
1940-01-02,25.9
1939-12-30,25.58
1939-12-29,25.32
1939-12-28,25.18
1939-12-27,24.85
1939-12-26,24.91
1939-12-23,24.91
1939-12-22,24.95
1939-12-21,24.92
1939-12-20,24.87
1939-12-19,24.82
1939-12-18,24.86
1939-12-16,24.86
1939-12-15,24.92
1939-12-14,24.95
1939-12-13,24.86
1939-12-12,24.7
1939-12-11,24.89
1939-12-09,25.02
1939-12-08,25.03
1939-12-07,25.14
1939-12-06,25.21
1939-12-05,25.09
1939-12-04,25.09
1939-12-02,25.11
1939-12-01,25.08
1939-11-30,24.92
1939-11-29,25.08
1939-11-28,25.35
1939-11-27,25.4
1939-11-25,25.42
1939-11-24,25.41
1939-11-22,25.58
1939-11-21,25.64
1939-11-20,25.93
1939-11-18,26.09
1939-11-17,26.0
1939-11-16,25.93
1939-11-15,25.68
1939-11-14,25.62
1939-11-13,25.57
1939-11-10,25.71
1939-11-09,25.73
1939-11-08,25.95
1939-11-06,26.05
1939-11-04,26.01
1939-11-03,25.99
1939-11-02,25.83
1939-11-01,25.68
1939-10-31,25.8
1939-10-30,26.07
1939-10-28,26.12
1939-10-27,26.21
1939-10-26,26.37
1939-10-25,26.26
1939-10-24,26.15
1939-10-23,26.09
1939-10-21,26.05
1939-10-20,25.89
1939-10-19,25.85
1939-10-18,25.75
1939-10-17,25.87
1939-10-16,25.34
1939-10-14,25.31
1939-10-13,25.34
1939-10-11,25.52
1939-10-10,25.36
1939-10-09,24.95
1939-10-07,24.88
1939-10-06,25.19
1939-10-05,25.32
1939-10-04,25.16
1939-10-03,25.0
1939-10-02,25.05
1939-09-30,25.13
1939-09-29,24.83
1939-09-28,25.09
1939-09-27,25.28
1939-09-26,24.86
1939-09-25,24.7
1939-09-23,24.63
1939-09-22,24.7
1939-09-21,24.65
1939-09-20,24.42
1939-09-19,24.74
1939-09-18,24.25
1939-09-16,25.01
1939-09-15,24.54
1939-09-14,24.31
1939-09-13,24.3
1939-09-12,24.08
1939-09-11,23.49
1939-09-09,23.68
1939-09-08,23.85
1939-09-07,23.98
1939-09-06,23.79
1939-09-05,23.79
1939-09-02,23.41
1939-09-01,23.59
1939-08-31,24.54
1939-08-30,25.04
1939-08-29,25.1
1939-08-28,24.35
1939-08-26,25.13
1939-08-25,24.5
1939-08-24,24.12
1939-08-23,24.0
1939-08-22,24.84
1939-08-21,24.45
1939-08-19,25.2
1939-08-18,25.25
1939-08-17,25.93
1939-08-16,26.15
1939-08-15,26.82
1939-08-14,26.62
1939-08-12,26.36
1939-08-11,26.05
1939-08-10,25.88
1939-08-09,26.33
1939-08-08,26.55
1939-08-07,26.45
1939-08-05,26.74
1939-08-04,26.5
1939-08-03,27.07
1939-08-02,27.1
1939-08-01,26.24
1939-07-31,25.95
1939-07-29,26.02
1939-07-28,26.25
1939-07-27,26.5
1939-07-26,26.5
1939-07-25,25.95
1939-07-24,25.83
1939-07-22,25.91
1939-07-21,25.53
1939-07-20,24.93
1939-07-19,25.22
1939-07-18,25.57
1939-07-17,25.55
1939-07-15,24.72
1939-07-14,24.82
1939-07-13,24.96
1939-07-12,24.8
1939-07-11,24.32
1939-07-10,23.87
1939-07-08,23.8
1939-07-07,23.61
1939-07-06,23.6
1939-07-05,23.5
1939-07-03,23.18
1939-07-01,23.09
1939-06-30,22.97
1939-06-29,22.69
1939-06-28,23.24
1939-06-27,23.63
1939-06-26,23.45
1939-06-24,24.05
1939-06-23,24.1
1939-06-22,24.0
1939-06-21,24.08
1939-06-20,24.12
1939-06-19,23.55
1939-06-17,23.4
1939-06-16,23.35
1939-06-15,23.45
1939-06-14,23.77
1939-06-13,23.93
1939-06-12,23.82
1939-06-10,23.91
1939-06-09,24.05
1939-06-08,23.8
1939-06-07,24.04
1939-06-06,23.81
1939-06-05,23.46
1939-06-03,23.52
1939-06-02,23.47
1939-06-01,23.4
1939-05-31,23.67
1939-05-29,23.75
1939-05-27,23.65
1939-05-26,23.54
1939-05-25,23.44
1939-05-24,23.54
1939-05-23,22.82
1939-05-22,22.89
1939-05-20,22.69
1939-05-19,22.66
1939-05-18,22.45
1939-05-17,22.35
1939-05-16,22.43
1939-05-15,23.17
1939-05-13,23.23
1939-05-12,23.17
1939-05-11,23.31
1939-05-10,23.4
1939-05-09,23.49
1939-05-08,22.98
1939-05-06,23.1
1939-05-05,22.9
1939-05-04,23.18
1939-05-03,23.04
1939-05-02,22.42
1939-05-01,22.09
1939-04-29,22.06
1939-04-28,22.15
1939-04-27,22.34
1939-04-26,22.15
1939-04-25,22.15
1939-04-24,22.24
1939-04-22,22.29
1939-04-21,22.37
1939-04-20,22.25
1939-04-19,22.06
1939-04-18,21.94
1939-04-17,22.18
1939-04-15,22.69
1939-04-14,22.01
1939-04-13,22.31
1939-04-12,21.91
1939-04-11,21.2
1939-04-10,20.95
1939-04-08,20.71
1939-04-06,21.57
1939-04-05,22.38
1939-04-04,21.99
1939-04-03,22.7
1939-04-01,22.5
1939-03-31,21.7
1939-03-30,23.08
1939-03-29,23.87
1939-03-28,23.5
1939-03-27,23.88
1939-03-25,24.05
1939-03-24,24.14
1939-03-23,23.65
1939-03-22,23.26
1939-03-21,24.17
1939-03-20,23.69
1939-03-18,23.92
1939-03-17,24.35
1939-03-16,25.21
1939-03-15,25.3
1939-03-14,26.0
1939-03-13,26.05
1939-03-11,26.28
1939-03-10,26.52
1939-03-09,26.28
1939-03-08,26.24
1939-03-07,25.97
1939-03-06,25.78
1939-03-04,26.09
1939-03-03,26.05
1939-03-02,25.76
1939-03-01,25.85
1939-02-28,25.85
1939-02-27,25.6
1939-02-25,25.6
1939-02-24,25.45
1939-02-23,24.76
1939-02-21,24.82
1939-02-20,24.73
1939-02-18,25.43
1939-02-17,25.07
1939-02-16,25.34
1939-02-15,24.85
1939-02-14,24.8
1939-02-11,24.93
1939-02-10,24.78
1939-02-09,24.67
1939-02-08,25.29
1939-02-07,24.92
1939-02-06,25.52
1939-02-04,24.6
1939-02-03,24.35
1939-02-02,24.12
1939-02-01,23.27
1939-01-31,23.4
1939-01-30,23.28
1939-01-28,22.99
1939-01-27,23.03
1939-01-26,22.3
1939-01-25,22.89
1939-01-24,22.89
1939-01-23,22.7
1939-01-21,23.97
1939-01-20,24.68
1939-01-19,24.65
1939-01-18,24.18
1939-01-17,24.13
1939-01-16,23.5
1939-01-14,23.49
1939-01-13,22.5
1939-01-12,22.65
1939-01-11,22.78
1939-01-10,23.21
1939-01-09,23.07
1939-01-07,23.49
1939-01-06,23.64
1939-01-05,22.96
1939-01-04,23.2
1939-01-03,22.85
1938-12-31,23.02
1938-12-30,22.73
1938-12-29,22.66
1938-12-28,21.85
1938-12-27,21.49
1938-12-24,22.04
1938-12-23,22.0
1938-12-22,21.66
1938-12-21,21.74
1938-12-20,21.86
1938-12-19,22.11
1938-12-17,22.29
1938-12-16,22.42
1938-12-15,22.38
1938-12-14,22.13
1938-12-13,21.6
1938-12-12,21.38
1938-12-10,21.34
1938-12-09,21.21
1938-12-08,21.47
1938-12-07,21.72
1938-12-06,21.77
1938-12-05,21.75
1938-12-03,21.83
1938-12-02,21.93
1938-12-01,22.1
1938-11-30,22.15
1938-11-29,21.64
1938-11-28,21.6
1938-11-26,22.34
1938-11-25,22.63
1938-11-23,22.76
1938-11-22,22.74
1938-11-21,23.13
1938-11-19,22.94
1938-11-18,22.95
1938-11-17,23.6
1938-11-16,23.17
1938-11-15,23.87
1938-11-14,24.05
1938-11-12,24.69
1938-11-10,24.72
1938-11-09,24.97
1938-11-07,24.01
1938-11-05,23.59
1938-11-04,23.6
1938-11-03,23.95
1938-11-02,23.9
1938-11-01,23.94
1938-10-31,24.35
1938-10-29,24.44
1938-10-28,24.67
1938-10-27,25.19
1938-10-26,24.67
1938-10-25,24.41
1938-10-24,24.2
1938-10-22,23.69
1938-10-21,23.53
1938-10-20,23.84
1938-10-19,23.45
1938-10-18,24.36
1938-10-17,24.35
1938-10-15,24.63
1938-10-14,23.5
1938-10-13,22.57
1938-10-11,21.8
1938-10-10,21.7
1938-10-08,21.12
1938-10-07,20.8
1938-10-06,20.71
1938-10-05,20.74
1938-10-04,20.08
1938-10-03,20.2
1938-10-01,19.93
1938-09-30,19.44
1938-09-29,18.62
1938-09-28,18.0
1938-09-27,17.25
1938-09-26,17.49
1938-09-24,17.83
1938-09-23,17.93
1938-09-22,18.5
1938-09-21,18.88
1938-09-20,18.7
1938-09-19,17.96
1938-09-17,17.34
1938-09-16,17.94
1938-09-15,18.23
1938-09-14,17.5
1938-09-13,18.05
1938-09-12,18.73
1938-09-10,18.6
1938-09-09,18.85
1938-09-08,19.19
1938-09-07,19.46
1938-09-06,19.42
1938-09-03,19.59
1938-09-02,19.44
1938-09-01,19.25
1938-08-31,19.28
1938-08-30,19.31
1938-08-29,19.13
1938-08-27,19.89
1938-08-26,20.12
1938-08-25,20.25
1938-08-24,20.08
1938-08-23,20.11
1938-08-22,19.69
1938-08-20,19.79
1938-08-19,19.75
1938-08-18,19.64
1938-08-17,19.77
1938-08-16,19.8
1938-08-15,19.41
1938-08-13,19.43
1938-08-12,19.62
1938-08-11,19.83
1938-08-10,20.3
1938-08-09,20.48
1938-08-08,20.77
1938-08-06,20.93
1938-08-05,20.8
1938-08-04,20.48
1938-08-03,20.38
1938-08-02,20.63
1938-08-01,20.5
1938-07-30,20.63
1938-07-29,20.69
1938-07-28,20.88
1938-07-27,20.72
1938-07-26,21.72
1938-07-25,22.08
1938-07-23,21.99
1938-07-22,21.85
1938-07-21,22.07
1938-07-20,22.55
1938-07-19,22.06
1938-07-18,21.64
1938-07-16,21.39
1938-07-15,21.35
1938-07-14,21.05
1938-07-13,21.55
1938-07-12,21.68
1938-07-11,21.23
1938-07-09,21.7
1938-07-08,21.58
1938-07-07,22.15
1938-07-06,22.19
1938-07-05,21.83
1938-07-02,22.27
1938-07-01,22.05
1938-06-30,21.06
1938-06-29,21.21
1938-06-28,20.6
1938-06-27,20.65
1938-06-25,20.58
1938-06-24,20.13
1938-06-23,20.51
1938-06-22,20.36
1938-06-21,19.6
1938-06-20,19.36
1938-06-18,18.54
1938-06-17,18.49
1938-06-16,18.65
1938-06-15,18.56
1938-06-14,18.45
1938-06-13,18.54
1938-06-11,19.04
1938-06-10,19.13
1938-06-09,19.25
1938-06-08,18.82
1938-06-07,18.88
1938-06-06,18.98
1938-06-04,18.77
1938-06-03,18.45
1938-06-02,18.76
1938-06-01,18.53
1938-05-31,17.88
1938-05-28,18.12
1938-05-27,17.91
1938-05-26,17.76
1938-05-25,18.41
1938-05-24,18.78
1938-05-23,19.09
1938-05-21,19.04
1938-05-20,19.15
1938-05-19,19.17
1938-05-18,19.45
1938-05-17,19.5
1938-05-16,19.3
1938-05-14,19.77
1938-05-13,19.93
1938-05-12,20.24
1938-05-11,20.45
1938-05-10,20.08
1938-05-09,20.46
1938-05-07,19.85
1938-05-06,19.91
1938-05-05,18.58
1938-05-04,18.45
1938-05-03,18.21
1938-05-02,17.8
1938-04-30,17.9
1938-04-29,17.98
1938-04-28,17.88
1938-04-27,18.45
1938-04-26,18.43
1938-04-25,18.61
1938-04-23,18.81
1938-04-22,18.75
1938-04-21,18.03
1938-04-20,17.52
1938-04-19,17.47
1938-04-18,18.01
1938-04-16,18.33
1938-04-14,17.85
1938-04-13,17.64
1938-04-12,17.82
1938-04-11,17.83
1938-04-09,18.44
1938-04-08,17.51
1938-04-07,16.88
1938-04-06,17.05
1938-04-05,17.42
1938-04-04,16.97
1938-04-02,16.58
1938-04-01,15.86
1938-03-31,15.14
1938-03-30,15.18
1938-03-29,15.33
1938-03-28,16.11
1938-03-26,16.09
1938-03-25,16.38
1938-03-24,17.31
1938-03-23,17.3
1938-03-22,17.56
1938-03-21,17.86
1938-03-19,17.96
1938-03-18,17.68
1938-03-17,18.15
1938-03-16,18.37
1938-03-15,19.01
1938-03-14,18.68
1938-03-12,18.59
1938-03-11,18.54
1938-03-10,18.83
1938-03-09,18.98
1938-03-08,19.0
1938-03-07,19.11
1938-03-05,19.35
1938-03-04,19.43
1938-03-03,19.5
1938-03-02,19.7
1938-03-01,19.91
1938-02-28,19.82
1938-02-26,20.18
1938-02-25,20.2
1938-02-24,20.07
1938-02-23,20.2
1938-02-21,19.75
1938-02-19,19.33
1938-02-18,19.23
1938-02-17,19.32
1938-02-16,18.92
1938-02-15,18.9
1938-02-14,19.0
1938-02-11,18.74
1938-02-10,18.85
1938-02-09,18.86
1938-02-08,18.98
1938-02-07,18.58
1938-02-05,18.83
1938-02-04,18.44
1938-02-03,18.25
1938-02-02,19.16
1938-02-01,19.53
1938-01-31,19.21
1938-01-29,19.05
1938-01-28,19.15
1938-01-27,19.32
1938-01-26,19.8
1938-01-25,20.46
1938-01-24,20.73
1938-01-22,20.58
1938-01-21,20.78
1938-01-20,21.04
1938-01-19,20.71
1938-01-18,20.78
1938-01-17,20.95
1938-01-15,21.75
1938-01-14,21.8
1938-01-13,21.73
1938-01-12,21.86
1938-01-11,21.78
1938-01-10,21.64
1938-01-08,21.8
1938-01-07,21.38
1938-01-06,21.43
1938-01-05,20.93
1938-01-04,20.91
1938-01-03,20.46
1937-12-31,20.35
1937-12-30,20.35
1937-12-29,19.88
1937-12-28,19.97
1937-12-27,20.56
1937-12-24,21.17
1937-12-23,21.31
1937-12-22,21.42
1937-12-21,21.81
1937-12-20,21.8
1937-12-18,21.56
1937-12-17,21.42
1937-12-16,21.57
1937-12-15,21.46
1937-12-14,21.35
1937-12-13,21.5
1937-12-11,21.97
1937-12-10,21.98
1937-12-09,22.15
1937-12-08,22.52
1937-12-07,22.3
1937-12-06,22.28
1937-12-04,22.41
1937-12-03,22.51
1937-12-02,22.5
1937-12-01,22.17
1937-11-30,22.6
1937-11-29,22.48
1937-11-27,22.96
1937-11-26,22.23
1937-11-24,21.1
1937-11-23,21.53
1937-11-22,21.16
1937-11-20,21.85
1937-11-19,20.91
1937-11-18,22.31
1937-11-17,22.61
1937-11-16,22.88
1937-11-15,22.8
1937-11-13,23.43
1937-11-12,23.28
1937-11-10,23.48
1937-11-09,21.96
1937-11-08,21.31
1937-11-06,21.21
1937-11-05,21.65
1937-11-04,21.56
1937-11-03,21.48
1937-11-01,22.36
1937-10-30,22.83
1937-10-29,22.93
1937-10-28,22.11
1937-10-27,21.33
1937-10-26,21.39
1937-10-25,22.11
1937-10-23,20.84
1937-10-22,21.88
1937-10-21,22.43
1937-10-20,21.65
1937-10-19,19.65
1937-10-18,19.84
1937-10-16,20.96
1937-10-15,21.07
1937-10-14,21.37
1937-10-13,21.59
1937-10-11,21.8
1937-10-09,22.61
1937-10-08,22.48
1937-10-07,23.07
1937-10-06,23.21
1937-10-05,22.8
1937-10-04,23.82
1937-10-02,24.06
1937-10-01,24.03
1937-09-30,24.15
1937-09-29,24.18
1937-09-28,24.08
1937-09-27,23.73
1937-09-25,22.77
1937-09-24,22.95
1937-09-23,23.96
1937-09-22,24.58
1937-09-21,24.63
1937-09-20,24.43
1937-09-18,24.5
1937-09-17,25.05
1937-09-16,25.65
1937-09-15,25.36
1937-09-14,25.25
1937-09-13,24.39
1937-09-11,24.97
1937-09-10,24.83
1937-09-09,25.94
1937-09-08,25.28
1937-09-07,25.37
1937-09-04,26.86
1937-09-03,26.8
1937-09-02,26.54
1937-09-01,26.73
1937-08-31,27.38
1937-08-30,27.45
1937-08-28,27.26
1937-08-27,27.23
1937-08-26,27.45
1937-08-25,27.83
1937-08-24,27.78
1937-08-23,27.77
1937-08-21,27.83
1937-08-20,27.65
1937-08-19,27.99
1937-08-18,28.36
1937-08-17,28.77
1937-08-16,28.92
1937-08-14,29.23
1937-08-13,29.11
1937-08-12,29.03
1937-08-11,28.96
1937-08-10,29.13
1937-08-09,29.03
1937-08-07,28.92
1937-08-06,28.81
1937-08-05,29.06
1937-08-04,29.38
1937-08-03,29.41
1937-08-02,29.76
1937-07-31,30.09
1937-07-30,29.96
1937-07-29,29.78
1937-07-28,29.93
1937-07-27,30.32
1937-07-26,30.65
1937-07-24,30.65
1937-07-23,29.85
1937-07-22,29.4
1937-07-21,29.13
1937-07-20,29.32
1937-07-19,28.85
1937-07-17,28.17
1937-07-16,28.18
1937-07-15,28.18
1937-07-14,28.11
1937-07-13,27.88
1937-07-12,28.21
1937-07-10,28.06
1937-07-09,28.18
1937-07-08,28.26
1937-07-07,28.33
1937-07-06,27.87
1937-07-02,27.03
1937-07-01,26.5
1937-06-30,26.31
1937-06-29,25.56
1937-06-28,25.45
1937-06-26,26.06
1937-06-25,26.29
1937-06-24,26.18
1937-06-23,26.26
1937-06-22,26.37
1937-06-21,26.21
1937-06-19,26.51
1937-06-18,26.56
1937-06-17,26.13
1937-06-16,26.06
1937-06-15,26.23
1937-06-14,25.98
1937-06-12,26.55
1937-06-11,26.78
1937-06-10,27.18
1937-06-09,27.37
1937-06-08,27.62
1937-06-07,27.41
1937-06-05,27.75
1937-06-04,27.65
1937-06-03,27.69
1937-06-02,27.61
1937-06-01,27.56
1937-05-28,27.95
1937-05-27,28.03
1937-05-26,28.01
1937-05-25,28.13
1937-05-24,28.48
1937-05-22,28.34
1937-05-21,27.91
1937-05-20,27.56
1937-05-19,27.04
1937-05-18,27.28
1937-05-17,27.1
1937-05-15,27.53
1937-05-14,27.56
1937-05-13,27.17
1937-05-12,28.03
1937-05-11,28.38
1937-05-10,28.73
1937-05-08,29.23
1937-05-07,29.28
1937-05-06,29.5
1937-05-05,29.57
1937-05-04,29.81
1937-05-03,29.29
1937-05-01,29.16
1937-04-30,29.01
1937-04-29,28.46
1937-04-28,28.36
1937-04-27,29.4
1937-04-26,29.02
1937-04-24,29.94
1937-04-23,30.17
